time;lv_rural1;lv_rural3;lv_semiurb4
11.06.2016 04:15;0.026801;0.028856;0.006567
11.06.2016 04:30;0.027918;0.015315;0.005746
11.06.2016 04:45;0.027406;0.012244;0.008209
11.06.2016 05:00;0.028489;0.011693;0.00903
11.06.2016 05:15;0.027675;0.01342;0.006157
11.06.2016 05:30;0.023136;0.011443;0.005336
11.06.2016 05:45;0.022848;0.0113;0.007388
11.06.2016 06:00;0.024801;0.009592;0.005336
11.06.2016 06:15;0.025686;0.010534;0.004925
11.06.2016 06:30;0.027633;0.01284;0.006567
11.06.2016 06:45;0.035911;0.013063;0.008209
11.06.2016 07:00;0.039287;0.014088;0.006978
11.06.2016 07:15;0.058924;0.008942;0.006157
11.06.2016 07:30;0.066537;0.010831;0.006157
11.06.2016 07:45;0.053679;0.012333;0.006978
11.06.2016 08:00;0.081189;0.022832;0.108585
11.06.2016 08:15;0.082118;0.021692;0.19562
11.06.2016 08:30;0.08609;0.013614;0.212033
11.06.2016 08:45;0.071483;0.013177;0.228446
11.06.2016 09:00;0.076645;0.016799;0.24486
11.06.2016 09:15;0.072866;0.018189;0.29748
11.06.2016 09:30;0.108095;0.026187;0.3501
11.06.2016 09:45;0.152775;0.039487;0.40272
11.06.2016 10:00;0.156605;0.023453;0.455341
11.06.2016 10:15;0.191197;0.038032;0.465399
11.06.2016 10:30;0.240157;0.059581;0.475457
11.06.2016 10:45;0.243595;0.083853;0.485516
11.06.2016 11:00;0.240903;0.081266;0.495574
11.06.2016 11:15;0.236154;0.090413;0.471216
11.06.2016 11:30;0.325901;0.113431;0.446857
11.06.2016 11:45;0.386184;0.160824;0.422499
11.06.2016 12:00;0.373;0.190493;0.398141
11.06.2016 12:15;0.37325;0.219783;0.39247
11.06.2016 12:30;0.373501;0.264338;0.386798
11.06.2016 12:45;0.373751;0.292314;0.381127
11.06.2016 13:00;0.374002;0.331756;0.375456
11.06.2016 13:15;0.353635;0.329071;0.35161
11.06.2016 13:30;0.333267;0.319988;0.327764
11.06.2016 13:45;0.3129;0.331569;0.303917
11.06.2016 14:00;0.292533;0.337829;0.280071
11.06.2016 14:15;0.282153;0.319766;0.26731
11.06.2016 14:30;0.271772;0.301703;0.254549
11.06.2016 14:45;0.261392;0.283641;0.241788
11.06.2016 15:00;0.251012;0.265578;0.229026
11.06.2016 15:15;0.229974;0.232346;0.208803
11.06.2016 15:30;0.208937;0.199115;0.18858
11.06.2016 15:45;0.1879;0.165884;0.168356
11.06.2016 16:00;0.166862;0.132652;0.148133
11.06.2016 16:15;0.164715;0.124854;0.141668
11.06.2016 16:30;0.162569;0.117056;0.135204
11.06.2016 16:45;0.160422;0.109257;0.128739
11.06.2016 17:00;0.158275;0.101459;0.122275
11.06.2016 17:15;0.14915;0.094573;0.110507
11.06.2016 17:30;0.140024;0.087688;0.098739
11.06.2016 17:45;0.130898;0.080802;0.086971
11.06.2016 18:00;0.121772;0.073917;0.075203
11.06.2016 18:15;0.100174;0.055004;0.055969
11.06.2016 18:30;0.07945;0.036092;0.036735
11.06.2016 18:45;0.075131;0.028122;0.022165
11.06.2016 19:00;0.073735;0.024172;0.021754
11.06.2016 19:15;0.082914;0.020378;0.028321
11.06.2016 19:30;0.083059;0.018316;0.017239
11.06.2016 19:45;0.082525;0.020172;0.025448
11.06.2016 20:00;0.081115;0.024387;0.029963
11.06.2016 20:15;0.074426;0.029827;0.025859
11.06.2016 20:30;0.074885;0.026795;0.025448
11.06.2016 20:45;0.081063;0.023271;0.028321
11.06.2016 21:00;0.070502;0.022897;0.029963
11.06.2016 21:15;0.072957;0.023201;0.023807
11.06.2016 21:30;0.065546;0.031792;0.022986
11.06.2016 21:45;0.07338;0.027817;0.028321
11.06.2016 22:00;0.063175;0.034068;0.032426
11.06.2016 22:15;0.056743;0.025549;0.034068
11.06.2016 22:30;0.0555;0.030009;0.034889
11.06.2016 22:45;0.056078;0.037252;0.043098
11.06.2016 23:00;0.05828;0.036274;0.032837
11.06.2016 23:15;0.05035;0.041126;0.033657
11.06.2016 23:30;0.042098;0.048626;0.030374
11.06.2016 23:45;0.036997;0.040197;0.048023
12.06.2016 00:00;0.038602;0.028749;0.018881
12.06.2016 00:15;0.037641;0.028568;0.033247
12.06.2016 00:30;0.036428;0.02569;0.0275
12.06.2016 00:45;0.03323;0.026973;0.029553
12.06.2016 01:00;0.032614;0.019004;0.024627
12.06.2016 01:15;0.031244;0.018319;0.021754
12.06.2016 01:30;0.034302;0.019199;0.018881
12.06.2016 01:45;0.033426;0.018548;0.020112
12.06.2016 02:00;0.032124;0.018884;0.020933
12.06.2016 02:15;0.030288;0.017113;0.017239
12.06.2016 02:30;0.029895;0.01871;0.013135
12.06.2016 02:45;0.029821;0.016188;0.011493
12.06.2016 03:00;0.028563;0.019004;0.012314
12.06.2016 03:15;0.029465;0.014336;0.008619
12.06.2016 03:30;0.030564;0.015477;0.011903
12.06.2016 03:45;0.026275;0.016612;0.013545
12.06.2016 04:00;0.025552;0.020027;0.012314
12.06.2016 04:15;0.02467;0.020563;0.009851
12.06.2016 04:30;0.0241;0.032109;0.010672
12.06.2016 04:45;0.021262;0.038154;0.008209
12.06.2016 05:00;0.023089;0.026069;0.006157
12.06.2016 05:15;0.024287;0.026093;0.008619
12.06.2016 05:30;0.025915;0.023928;0.011903
12.06.2016 05:45;0.024379;0.01939;0.010261
12.06.2016 06:00;0.022338;0.015917;0.00903
12.06.2016 06:15;0.026137;0.010927;0.00903
12.06.2016 06:30;0.028232;0.015686;0.008209
12.06.2016 06:45;0.03488;0.016661;0.008209
12.06.2016 07:00;0.044698;0.018966;0.007388
12.06.2016 07:15;0.054782;0.020818;0.033247
12.06.2016 07:30;0.073636;0.012769;0.014776
12.06.2016 07:45;0.058488;0.012025;0.016008
12.06.2016 08:00;0.064244;0.011539;0.013956
12.06.2016 08:15;0.081076;0.012328;0.008619
12.06.2016 08:30;0.07238;0.022441;0.015187
12.06.2016 08:45;0.092386;0.031217;0.017239
12.06.2016 09:00;0.110853;0.022661;0.011903
12.06.2016 09:15;0.088304;0.018794;0.015597
12.06.2016 09:30;0.088376;0.024334;0.011903
12.06.2016 09:45;0.079389;0.017664;0.013545
12.06.2016 10:00;0.080078;0.022245;0.016008
12.06.2016 10:15;0.062373;0.022463;0.025448
12.06.2016 10:30;0.072899;0.033289;0.075113
12.06.2016 10:45;0.06876;0.031287;0.054591
12.06.2016 11:00;0.092767;0.023127;0.020523
12.06.2016 11:15;0.07539;0.017065;0.027911
12.06.2016 11:30;0.077938;0.030127;0.036941
12.06.2016 11:45;0.095242;0.034027;0.043919
12.06.2016 12:00;0.05853;0.036799;0.014776
12.06.2016 12:15;0.062077;0.063678;0.013545
12.06.2016 12:30;0.069343;0.114081;0.016418
12.06.2016 12:45;0.083486;0.113819;0.017239
12.06.2016 13:00;0.063457;0.122951;0.00944
12.06.2016 13:15;0.063384;0.167978;0.01806
12.06.2016 13:30;0.079249;0.173908;0.032837
12.06.2016 13:45;0.048592;0.160237;0.021344
12.06.2016 14:00;0.040764;0.18064;0.025038
12.06.2016 14:15;0.03742;0.203938;0.021754
12.06.2016 14:30;0.035852;0.197059;0.01765
12.06.2016 14:45;0.03544;0.207723;0.013956
12.06.2016 15:00;0.038826;0.219049;0.025448
12.06.2016 15:15;0.062627;0.229361;0.024217
12.06.2016 15:30;0.033681;0.233907;0.024217
12.06.2016 15:45;0.032562;0.236363;0.00903
12.06.2016 16:00;0.031912;0.238819;0.014366
12.06.2016 16:15;0.02979;0.209567;0.016829
12.06.2016 16:30;0.033891;0.180316;0.016008
12.06.2016 16:45;0.033363;0.151065;0.01847
12.06.2016 17:00;0.041586;0.121813;0.013956
12.06.2016 17:15;0.098476;0.110915;0.008619
12.06.2016 17:30;0.047302;0.098548;0.02709
12.06.2016 17:45;0.078518;0.092706;0.013135
12.06.2016 18:00;0.076046;0.088644;0.018881
12.06.2016 18:15;0.092243;0.068453;0.021754
12.06.2016 18:30;0.06347;0.05092;0.014366
12.06.2016 18:45;0.072198;0.043386;0.01806
12.06.2016 19:00;0.076541;0.041179;0.014366
12.06.2016 19:15;0.072577;0.030951;0.016008
12.06.2016 19:30;0.063072;0.036292;0.016008
12.06.2016 19:45;0.067919;0.042125;0.013545
12.06.2016 20:00;0.094753;0.025874;0.014776
12.06.2016 20:15;0.077986;0.028077;0.016008
12.06.2016 20:30;0.084698;0.023947;0.014776
12.06.2016 20:45;0.076127;0.030104;0.014776
12.06.2016 21:00;0.06776;0.023677;0.016008
12.06.2016 21:15;0.064252;0.031348;0.016418
12.06.2016 21:30;0.049359;0.031482;0.031605
12.06.2016 21:45;0.045547;0.033625;0.020933
12.06.2016 22:00;0.046935;0.034667;0.025448
12.06.2016 22:15;0.046412;0.035181;0.024627
12.06.2016 22:30;0.049407;0.033872;0.016829
12.06.2016 22:45;0.041427;0.046085;0.021344
12.06.2016 23:00;0.043499;0.034572;0.027911
12.06.2016 23:15;0.041231;0.044414;0.035299
12.06.2016 23:30;0.036032;0.041804;0.033657
12.06.2016 23:45;0.036527;0.043986;0.02668
13.06.2016 00:00;0.032885;0.033898;0.020523
13.06.2016 00:15;0.028758;0.030574;0.020933
13.06.2016 00:30;0.029075;0.032589;0.021754
13.06.2016 00:45;0.029347;0.024401;0.022165
13.06.2016 01:00;0.029248;0.025198;0.018881
13.06.2016 01:15;0.029052;0.019952;0.019291
13.06.2016 01:30;0.028909;0.019314;0.017239
13.06.2016 01:45;0.027546;0.016932;0.009851
13.06.2016 02:00;0.02794;0.013704;0.009851
13.06.2016 02:15;0.026454;0.017364;0.008209
13.06.2016 02:30;0.026687;0.018076;0.00903
13.06.2016 02:45;0.025206;0.015345;0.008619
13.06.2016 03:00;0.02476;0.01685;0.010672
13.06.2016 03:15;0.026153;0.014431;0.00944
13.06.2016 03:30;0.026636;0.016365;0.007388
13.06.2016 03:45;0.027049;0.014502;0.007799
13.06.2016 04:00;0.027418;0.014117;0.008619
13.06.2016 04:15;0.026412;0.010236;0.011082
13.06.2016 04:30;0.026735;0.011476;0.00903
13.06.2016 04:45;0.027651;0.014084;0.007799
13.06.2016 05:00;0.024287;0.009996;0.007388
13.06.2016 05:15;0.025011;0.010284;0.009851
13.06.2016 05:30;0.026832;0.011412;0.008209
13.06.2016 05:45;0.021405;0.011152;0.00903
13.06.2016 06:00;0.022359;0.010595;0.00944
13.06.2016 06:15;0.024805;0.01088;0.011082
13.06.2016 06:30;0.025823;0.015499;0.007388
13.06.2016 06:45;0.029272;0.024402;0.006157
13.06.2016 07:00;0.044204;0.044177;0.006157
13.06.2016 07:15;0.051852;0.034083;0.01765
13.06.2016 07:30;0.042976;0.022958;0.01765
13.06.2016 07:45;0.041554;0.022067;0.00944
13.06.2016 08:00;0.042524;0.053822;0.007799
13.06.2016 08:15;0.040658;0.075478;0.006978
13.06.2016 08:30;0.042922;0.081385;0.006157
13.06.2016 08:45;0.065334;0.1125;0.212463
13.06.2016 09:00;0.056619;0.14912;0.30332
13.06.2016 09:15;0.058901;0.176654;0.35151
13.06.2016 09:30;0.056065;0.18861;0.399699
13.06.2016 09:45;0.060332;0.22543;0.447889
13.06.2016 10:00;0.050052;0.317012;0.496078
13.06.2016 10:15;0.061569;0.340154;0.505281
13.06.2016 10:30;0.169067;0.34951;0.514484
13.06.2016 10:45;0.164374;0.359685;0.523688
13.06.2016 11:00;0.170946;0.370795;0.532891
13.06.2016 11:15;0.157235;0.393142;0.530613
13.06.2016 11:30;0.147303;0.426938;0.528336
13.06.2016 11:45;0.140594;0.437537;0.526058
13.06.2016 12:00;0.152678;0.447599;0.523781
13.06.2016 12:15;0.205751;0.466704;0.500485
13.06.2016 12:30;0.219417;0.47669;0.477189
13.06.2016 12:45;0.207439;0.48173;0.453893
13.06.2016 13:00;0.19729;0.486769;0.430596
13.06.2016 13:15;0.195761;0.482793;0.429351
13.06.2016 13:30;0.195215;0.478817;0.428106
13.06.2016 13:45;0.195662;0.474841;0.426861
13.06.2016 14:00;0.195037;0.470865;0.425616
13.06.2016 14:15;0.253279;0.457027;0.411966
13.06.2016 14:30;0.442056;0.443189;0.398316
13.06.2016 14:45;0.436501;0.429351;0.384665
13.06.2016 15:00;0.430946;0.415513;0.371015
13.06.2016 15:15;0.393809;0.36895;0.332742
13.06.2016 15:30;0.356671;0.322387;0.294469
13.06.2016 15:45;0.319533;0.275824;0.256197
13.06.2016 16:00;0.282395;0.229261;0.217924
13.06.2016 16:15;0.265793;0.214308;0.198591
13.06.2016 16:30;0.249191;0.199356;0.179259
13.06.2016 16:45;0.23259;0.184403;0.159927
13.06.2016 17:00;0.215988;0.16945;0.140594
13.06.2016 17:15;0.201035;0.157498;0.121089
13.06.2016 17:30;0.186083;0.145546;0.101584
13.06.2016 17:45;0.171131;0.133594;0.082078
13.06.2016 18:00;0.156178;0.121643;0.062573
13.06.2016 18:15;0.118868;0.090799;0.046496
13.06.2016 18:30;0.08599;0.06074;0.03042
13.06.2016 18:45;0.049873;0.041274;0.014343
13.06.2016 19:00;0.038264;0.029745;0.015187
13.06.2016 19:15;0.038034;0.027731;0.020523
13.06.2016 19:30;0.036119;0.034139;0.021754
13.06.2016 19:45;0.041001;0.022723;0.020112
13.06.2016 20:00;0.038102;0.021097;0.019702
13.06.2016 20:15;0.038594;0.036611;0.019291
13.06.2016 20:30;0.044906;0.033419;0.01806
13.06.2016 20:45;0.037984;0.022179;0.016008
13.06.2016 21:00;0.039785;0.035161;0.013545
13.06.2016 21:15;0.040674;0.035686;0.015597
13.06.2016 21:30;0.039969;0.02028;0.013135
13.06.2016 21:45;0.035582;0.020514;0.012724
13.06.2016 22:00;0.037257;0.023663;0.013545
13.06.2016 22:15;0.039079;0.024876;0.014366
13.06.2016 22:30;0.036836;0.027357;0.013956
13.06.2016 22:45;0.034857;0.025067;0.019702
13.06.2016 23:00;0.036762;0.029984;0.019702
13.06.2016 23:15;0.034032;0.040235;0.054591
13.06.2016 23:30;0.031096;0.028057;0.041045
13.06.2016 23:45;0.029938;0.026033;0.022575
14.06.2016 00:00;0.027764;0.019117;0.032016
14.06.2016 00:15;0.027147;0.014821;0.02668
14.06.2016 00:30;0.029799;0.015176;0.022575
14.06.2016 00:45;0.028856;0.011997;0.009851
14.06.2016 01:00;0.029084;0.013505;0.010261
14.06.2016 01:15;0.031912;0.010807;0.00944
14.06.2016 01:30;0.031003;0.00989;0.008209
14.06.2016 01:45;0.030718;0.020106;0.011493
14.06.2016 02:00;0.030535;0.019595;0.00944
14.06.2016 02:15;0.027255;0.021628;0.009851
14.06.2016 02:30;0.025182;0.018012;0.007799
14.06.2016 02:45;0.029503;0.014789;0.007799
14.06.2016 03:00;0.028104;0.016296;0.010672
14.06.2016 03:15;0.024649;0.017225;0.008209
14.06.2016 03:30;0.024956;0.014581;0.00903
14.06.2016 03:45;0.024714;0.015138;0.00944
14.06.2016 04:00;0.022993;0.016663;0.011082
14.06.2016 04:15;0.024309;0.011243;0.006978
14.06.2016 04:30;0.024151;0.010834;0.007388
14.06.2016 04:45;0.022287;0.010655;0.007388
14.06.2016 05:00;0.023565;0.010373;0.00903
14.06.2016 05:15;0.025959;0.010676;0.006978
14.06.2016 05:30;0.023723;0.011176;0.008619
14.06.2016 05:45;0.024324;0.011208;0.007799
14.06.2016 06:00;0.024498;0.011368;0.008209
14.06.2016 06:15;0.028174;0.01047;0.006567
14.06.2016 06:30;0.032452;0.014815;0.007799
14.06.2016 06:45;0.031859;0.015568;0.009851
14.06.2016 07:00;0.034938;0.020257;0.020523
14.06.2016 07:15;0.050608;0.036092;0.050486
14.06.2016 07:30;0.074055;0.030288;0.038993
14.06.2016 07:45;0.060718;0.018917;0.029142
14.06.2016 08:00;0.055545;0.023886;0.059427
14.06.2016 08:15;0.047533;0.0405;0.217544
14.06.2016 08:30;0.047837;0.04902;0.229662
14.06.2016 08:45;0.046887;0.044225;0.24178
14.06.2016 09:00;0.063746;0.025632;0.253899
14.06.2016 09:15;0.089825;0.046474;0.281864
14.06.2016 09:30;0.150961;0.034964;0.30983
14.06.2016 09:45;0.178473;0.025488;0.337796
14.06.2016 10:00;0.185632;0.02432;0.365762
14.06.2016 10:15;0.187025;0.048548;0.377052
14.06.2016 10:30;0.189807;0.06188;0.388341
14.06.2016 10:45;0.224713;0.068643;0.39963
14.06.2016 11:00;0.364686;0.063154;0.410919
14.06.2016 11:15;0.373994;0.091236;0.415096
14.06.2016 11:30;0.383302;0.096166;0.419274
14.06.2016 11:45;0.39261;0.097512;0.423451
14.06.2016 12:00;0.401918;0.101299;0.427628
14.06.2016 12:15;0.438082;0.102;0.457743
14.06.2016 12:30;0.474246;0.105022;0.487858
14.06.2016 12:45;0.510411;0.117564;0.517973
14.06.2016 13:00;0.546575;0.133772;0.548088
14.06.2016 13:15;0.51194;0.125028;0.507104
14.06.2016 13:30;0.477305;0.118369;0.46612
14.06.2016 13:45;0.44267;0.112803;0.425136
14.06.2016 14:00;0.408035;0.106243;0.384152
14.06.2016 14:15;0.39298;0.104998;0.365335
14.06.2016 14:30;0.377925;0.103951;0.346517
14.06.2016 14:45;0.362871;0.102209;0.3277
14.06.2016 15:00;0.347816;0.099275;0.308882
14.06.2016 15:15;0.297052;0.112179;0.264992
14.06.2016 15:30;0.246289;0.127812;0.221102
14.06.2016 15:45;0.195525;0.151519;0.177212
14.06.2016 16:00;0.144762;0.166329;0.133322
14.06.2016 16:15;0.138915;0.158252;0.126475
14.06.2016 16:30;0.133068;0.150176;0.119628
14.06.2016 16:45;0.127222;0.142099;0.112781
14.06.2016 17:00;0.121375;0.134023;0.105935
14.06.2016 17:15;0.115007;0.123698;0.098132
14.06.2016 17:30;0.10864;0.113373;0.09033
14.06.2016 17:45;0.120639;0.103048;0.082527
14.06.2016 18:00;0.088192;0.092723;0.074725
14.06.2016 18:15;0.073779;0.069109;0.05561
14.06.2016 18:30;0.070581;0.052259;0.036496
14.06.2016 18:45;0.074956;0.044826;0.026269
14.06.2016 19:00;0.063158;0.026796;0.029142
14.06.2016 19:15;0.075253;0.022456;0.025448
14.06.2016 19:30;0.074836;0.027998;0.022575
14.06.2016 19:45;0.074923;0.023748;0.021754
14.06.2016 20:00;0.056789;0.038042;0.024217
14.06.2016 20:15;0.078266;0.057877;0.025038
14.06.2016 20:30;0.085931;0.031916;0.021344
14.06.2016 20:45;0.0615;0.055301;0.029963
14.06.2016 21:00;0.053076;0.039175;0.013956
14.06.2016 21:15;0.047515;0.060058;0.025038
14.06.2016 21:30;0.043369;0.069491;0.022165
14.06.2016 21:45;0.036283;0.05519;0.024217
14.06.2016 22:00;0.035903;0.064725;0.0275
14.06.2016 22:15;0.033103;0.068155;0.034068
14.06.2016 22:30;0.035415;0.037077;0.021754
14.06.2016 22:45;0.037326;0.030758;0.027911
14.06.2016 23:00;0.036041;0.030285;0.02709
14.06.2016 23:15;0.034053;0.028806;0.027911
14.06.2016 23:30;0.032751;0.027882;0.024627
14.06.2016 23:45;0.032122;0.027249;0.022165
15.06.2016 00:00;0.030384;0.026251;0.019291
15.06.2016 00:15;0.028448;0.027096;0.020112
15.06.2016 00:30;0.032395;0.024243;0.016418
15.06.2016 00:45;0.031742;0.019631;0.007799
15.06.2016 01:00;0.030572;0.014793;0.007388
15.06.2016 01:15;0.028571;0.017447;0.008619
15.06.2016 01:30;0.029534;0.016698;0.011082
15.06.2016 01:45;0.029232;0.016479;0.009851
15.06.2016 02:00;0.027616;0.016764;0.008619
15.06.2016 02:15;0.026386;0.017019;0.008209
15.06.2016 02:30;0.025914;0.015889;0.006157
15.06.2016 02:45;0.023994;0.015589;0.014776
15.06.2016 03:00;0.024219;0.013517;0.00944
15.06.2016 03:15;0.028547;0.015954;0.00944
15.06.2016 03:30;0.023505;0.011559;0.009851
15.06.2016 03:45;0.02206;0.012879;0.010672
15.06.2016 04:00;0.028328;0.011095;0.009851
15.06.2016 04:15;0.026743;0.013692;0.011493
15.06.2016 04:30;0.024499;0.013513;0.00903
15.06.2016 04:45;0.027434;0.011697;0.00944
15.06.2016 05:00;0.02714;0.009724;0.013135
15.06.2016 05:15;0.024402;0.008433;0.007388
15.06.2016 05:30;0.027261;0.010629;0.005746
15.06.2016 05:45;0.0269;0.012471;0.006978
15.06.2016 06:00;0.02606;0.012683;0.007388
15.06.2016 06:15;0.0307;0.009432;0.008619
15.06.2016 06:30;0.027745;0.009417;0.007388
15.06.2016 06:45;0.030179;0.013406;0.007799
15.06.2016 07:00;0.03097;0.021178;0.025038
15.06.2016 07:15;0.036687;0.031226;0.045561
15.06.2016 07:30;0.037418;0.03414;0.028321
15.06.2016 07:45;0.041807;0.039503;0.019702
15.06.2016 08:00;0.042625;0.044514;0.023807
15.06.2016 08:15;0.040779;0.072004;0.045643
15.06.2016 08:30;0.043417;0.077219;0.202884
15.06.2016 08:45;0.036098;0.091763;0.214765
15.06.2016 09:00;0.041005;0.124864;0.226645
15.06.2016 09:15;0.04841;0.152143;0.258206
15.06.2016 09:30;0.090866;0.179357;0.289767
15.06.2016 09:45;0.120291;0.201802;0.321328
15.06.2016 10:00;0.138992;0.229015;0.352889
15.06.2016 10:15;0.181463;0.241218;0.36367
15.06.2016 10:30;0.19064;0.239982;0.374451
15.06.2016 10:45;0.214152;0.256194;0.385232
15.06.2016 11:00;0.354381;0.289503;0.396012
15.06.2016 11:15;0.353397;0.285115;0.389275
15.06.2016 11:30;0.352413;0.280656;0.382539
15.06.2016 11:45;0.351429;0.280527;0.375802
15.06.2016 12:00;0.350445;0.298191;0.369065
15.06.2016 12:15;0.358043;0.263565;0.372457
15.06.2016 12:30;0.36564;0.228938;0.37585
15.06.2016 12:45;0.373238;0.194311;0.379242
15.06.2016 13:00;0.380835;0.160492;0.382635
15.06.2016 13:15;0.347506;0.154638;0.346614
15.06.2016 13:30;0.314177;0.151372;0.310593
15.06.2016 13:45;0.280849;0.147216;0.274571
15.06.2016 14:00;0.24752;0.14306;0.23855
15.06.2016 14:15;0.234053;0.13346;0.223918
15.06.2016 14:30;0.220585;0.123859;0.209286
15.06.2016 14:45;0.207118;0.114259;0.194654
15.06.2016 15:00;0.193651;0.104658;0.180022
15.06.2016 15:15;0.180433;0.085553;0.167393
15.06.2016 15:30;0.167216;0.066448;0.154764
15.06.2016 15:45;0.153999;0.04771;0.142135
15.06.2016 16:00;0.140782;0.035956;0.129506
15.06.2016 16:15;0.137446;0.036704;0.124535
15.06.2016 16:30;0.134109;0.037453;0.119565
15.06.2016 16:45;0.130773;0.038547;0.114594
15.06.2016 17:00;0.127437;0.040135;0.109623
15.06.2016 17:15;0.116135;0.040825;0.098524
15.06.2016 17:30;0.104832;0.0442;0.087426
15.06.2016 17:45;0.09353;0.046;0.076327
15.06.2016 18:00;0.082227;0.045413;0.065228
15.06.2016 18:15;0.065459;0.03505;0.048488
15.06.2016 18:30;0.07195;0.030144;0.031747
15.06.2016 18:45;0.06951;0.026837;0.015007
15.06.2016 19:00;0.077942;0.02192;0.013956
15.06.2016 19:15;0.066408;0.014451;0.011082
15.06.2016 19:30;0.061092;0.018218;0.013956
15.06.2016 19:45;0.058106;0.035678;0.01847
15.06.2016 20:00;0.052987;0.075085;0.020112
15.06.2016 20:15;0.072239;0.046966;0.01806
15.06.2016 20:30;0.067752;0.02472;0.016829
15.06.2016 20:45;0.06301;0.031881;0.016829
15.06.2016 21:00;0.049623;0.03543;0.013545
15.06.2016 21:15;0.04342;0.043918;0.022165
15.06.2016 21:30;0.043128;0.038647;0.015187
15.06.2016 21:45;0.042707;0.043406;0.019702
15.06.2016 22:00;0.039207;0.051802;0.022165
15.06.2016 22:15;0.041368;0.037524;0.019291
15.06.2016 22:30;0.040587;0.034638;0.012314
15.06.2016 22:45;0.033813;0.030889;0.017239
15.06.2016 23:00;0.034693;0.033455;0.030784
15.06.2016 23:15;0.033905;0.033513;0.033247
15.06.2016 23:30;0.028912;0.032534;0.030784
15.06.2016 23:45;0.02513;0.042256;0.038583
16.06.2016 00:00;0.02805;0.042085;0.02709
16.06.2016 00:15;0.026761;0.03164;0.020933
16.06.2016 00:30;0.026845;0.024818;0.019291
16.06.2016 00:45;0.029818;0.023437;0.025859
16.06.2016 01:00;0.028202;0.016492;0.015597
16.06.2016 01:15;0.028788;0.017127;0.01806
16.06.2016 01:30;0.027976;0.017588;0.016418
16.06.2016 01:45;0.027013;0.020977;0.013545
16.06.2016 02:00;0.026401;0.01633;0.013135
16.06.2016 02:15;0.024542;0.01555;0.010672
16.06.2016 02:30;0.026855;0.016207;0.00944
16.06.2016 02:45;0.024746;0.0141;0.008619
16.06.2016 03:00;0.025611;0.016179;0.013956
16.06.2016 03:15;0.026682;0.013809;0.011493
16.06.2016 03:30;0.024837;0.017817;0.013135
16.06.2016 03:45;0.027312;0.017151;0.00944
16.06.2016 04:00;0.023729;0.017499;0.008619
16.06.2016 04:15;0.02471;0.018764;0.011903
16.06.2016 04:30;0.02205;0.014586;0.007799
16.06.2016 04:45;0.023135;0.013021;0.006157
16.06.2016 05:00;0.0216;0.014473;0.007799
16.06.2016 05:15;0.021748;0.012931;0.007799
16.06.2016 05:30;0.023295;0.011209;0.00944
16.06.2016 05:45;0.022066;0.011614;0.008619
16.06.2016 06:00;0.026557;0.012249;0.004925
16.06.2016 06:15;0.028646;0.010851;0.005746
16.06.2016 06:30;0.027663;0.009482;0.00944
16.06.2016 06:45;0.030604;0.014955;0.00944
16.06.2016 07:00;0.026995;0.019664;0.010261
16.06.2016 07:15;0.036905;0.029524;0.021344
16.06.2016 07:30;0.039832;0.023505;0.007799
16.06.2016 07:45;0.046006;0.051076;0.011903
16.06.2016 08:00;0.044248;0.053157;0.010261
16.06.2016 08:15;0.043728;0.025506;0.132245
16.06.2016 08:30;0.040663;0.013927;0.184774
16.06.2016 08:45;0.056923;0.018142;0.189307
16.06.2016 09:00;0.054737;0.019808;0.19384
16.06.2016 09:15;0.055583;0.024985;0.158976
16.06.2016 09:30;0.046401;0.018713;0.124112
16.06.2016 09:45;0.051883;0.095664;0.089247
16.06.2016 10:00;0.048346;0.152731;0.054383
16.06.2016 10:15;0.045462;0.223609;0.058769
16.06.2016 10:30;0.044644;0.291049;0.063154
16.06.2016 10:45;0.050696;0.325502;0.06754
16.06.2016 11:00;0.044787;0.350048;0.071926
16.06.2016 11:15;0.051863;0.340538;0.073486
16.06.2016 11:30;0.042541;0.34228;0.075046
16.06.2016 11:45;0.054163;0.337907;0.076606
16.06.2016 12:00;0.079601;0.339335;0.078166
16.06.2016 12:15;0.069909;0.311457;0.138493
16.06.2016 12:30;0.071933;0.275139;0.198821
16.06.2016 12:45;0.080041;0.238821;0.259148
16.06.2016 13:00;0.14168;0.202503;0.319475
16.06.2016 13:15;0.153148;0.195441;0.329426
16.06.2016 13:30;0.177028;0.188379;0.339377
16.06.2016 13:45;0.364518;0.181318;0.349328
16.06.2016 14:00;0.38008;0.174256;0.359278
16.06.2016 14:15;0.363091;0.170683;0.339106
16.06.2016 14:30;0.346101;0.167111;0.318933
16.06.2016 14:45;0.329112;0.163539;0.298761
16.06.2016 15:00;0.312122;0.164408;0.278588
16.06.2016 15:15;0.289469;0.141496;0.255315
16.06.2016 15:30;0.266815;0.132357;0.232042
16.06.2016 15:45;0.244161;0.131867;0.208768
16.06.2016 16:00;0.221508;0.122523;0.185495
16.06.2016 16:15;0.199244;0.10597;0.165456
16.06.2016 16:30;0.17698;0.096136;0.145417
16.06.2016 16:45;0.154717;0.07201;0.125379
16.06.2016 17:00;0.132453;0.063122;0.10534
16.06.2016 17:15;0.123791;0.06456;0.095726
16.06.2016 17:30;0.115128;0.064803;0.086112
16.06.2016 17:45;0.106466;0.05809;0.076498
16.06.2016 18:00;0.097804;0.062632;0.066885
16.06.2016 18:15;0.082341;0.047793;0.04973
