time;lv_rural1;lv_rural2;lv_rural3;lv_semiurb4
27.05.2016 20:45;0.089154;0.043901;0.028508;0.036762
27.05.2016 21:00;0.077108;0.040981;0.030699;0.035609
27.05.2016 21:15;0.070161;0.035542;0.028671;0.033372
27.05.2016 21:30;0.065217;0.036642;0.035809;0.03538
27.05.2016 21:45;0.055054;0.040862;0.061581;0.032557
27.05.2016 22:00;0.054815;0.040926;0.050379;0.033829
27.05.2016 22:15;0.048736;0.037085;0.05469;0.033133
27.05.2016 22:30;0.047076;0.031655;0.030495;0.03115
27.05.2016 22:45;0.04379;0.031671;0.047218;0.030956
27.05.2016 23:00;0.045429;0.030358;0.03591;0.032917
27.05.2016 23:15;0.044229;0.031443;0.034295;0.033212
27.05.2016 23:30;0.041679;0.028047;0.026548;0.031662
27.05.2016 23:45;0.038604;0.025696;0.0323;0.031749
28.05.2016 00:00;0.034685;0.023955;0.028912;0.03312
28.05.2016 00:15;0.036677;0.022865;0.03283;0.030119
28.05.2016 00:30;0.03398;0.02133;0.027726;0.029618
28.05.2016 00:45;0.035848;0.017757;0.021897;0.0271
28.05.2016 01:00;0.035203;0.017752;0.029911;0.025877
28.05.2016 01:15;0.030798;0.018913;0.028071;0.024924
28.05.2016 01:30;0.030889;0.019149;0.024228;0.024028
28.05.2016 01:45;0.031022;0.0141;0.018637;0.019539
28.05.2016 02:00;0.029286;0.015452;0.01863;0.02237
28.05.2016 02:15;0.027522;0.012842;0.018033;0.018189
28.05.2016 02:30;0.025735;0.013923;0.019723;0.013594
28.05.2016 02:45;0.023634;0.013679;0.015844;0.010716
28.05.2016 03:00;0.024624;0.013531;0.017425;0.009082
28.05.2016 03:15;0.025443;0.012071;0.015883;0.009231
28.05.2016 03:30;0.024433;0.011556;0.016978;0.008875
28.05.2016 03:45;0.0252;0.013699;0.016897;0.008562
28.05.2016 04:00;0.025078;0.013238;0.014401;0.008897
28.05.2016 04:15;0.023684;0.01317;0.014097;0.009206
28.05.2016 04:30;0.02551;0.013488;0.012358;0.010005
28.05.2016 04:45;0.026277;0.011364;0.011289;0.009559
28.05.2016 05:00;0.025506;0.010355;0.009632;0.009103
28.05.2016 05:15;0.026903;0.012405;0.011927;0.009042
28.05.2016 05:30;0.026194;0.012836;0.012253;0.008672
28.05.2016 05:45;0.025809;0.012036;0.012163;0.00892
28.05.2016 06:00;0.027443;0.010555;0.011528;0.008659
28.05.2016 06:15;0.033999;0.011267;0.0105;0.010699
28.05.2016 06:30;0.041694;0.014033;0.01233;0.007878
28.05.2016 06:45;0.037067;0.025271;0.011654;0.011345
28.05.2016 07:00;0.050236;0.022906;0.010901;0.018666
28.05.2016 07:15;0.055629;0.020994;0.014953;0.021269
28.05.2016 07:30;0.071037;0.020308;0.027518;0.020777
28.05.2016 07:45;0.055092;0.022645;0.0247;0.022213
28.05.2016 08:00;0.051875;0.019082;0.020495;0.096538
28.05.2016 08:15;0.068686;0.025424;0.020063;0.126788
28.05.2016 08:30;0.078849;0.075576;0.019214;0.137936
28.05.2016 08:45;0.058928;0.087434;0.02862;0.15836
28.05.2016 09:00;0.078405;0.091331;0.04443;0.168849
28.05.2016 09:15;0.076899;0.132498;0.104883;0.223112
28.05.2016 09:30;0.07076;0.171401;0.169534;0.401295
28.05.2016 09:45;0.110844;0.208217;0.234287;0.443169
28.05.2016 10:00;0.131731;0.247273;0.274541;0.485044
28.05.2016 10:15;0.1895;0.249459;0.313616;0.5079
28.05.2016 10:30;0.202644;0.251402;0.341971;0.530756
28.05.2016 10:45;0.209162;0.353596;0.353189;0.553612
28.05.2016 11:00;0.21509;0.394942;0.364366;0.576468
28.05.2016 11:15;0.218982;0.406077;0.380144;0.582443
28.05.2016 11:30;0.308575;0.414707;0.389744;0.588418
28.05.2016 11:45;0.354508;0.424738;0.399376;0.594393
28.05.2016 12:00;0.543867;0.435912;0.42296;0.600368
28.05.2016 12:15;0.545345;0.477608;0.462031;0.587853
28.05.2016 12:30;0.546824;0.510765;0.498074;0.575338
28.05.2016 12:45;0.548302;0.543922;0.528826;0.562822
28.05.2016 13:00;0.549781;0.577078;0.559578;0.550307
28.05.2016 13:15;0.54322;0.570214;0.553444;0.531083
28.05.2016 13:30;0.536659;0.563349;0.54731;0.51186
28.05.2016 13:45;0.530097;0.556485;0.541176;0.492636
28.05.2016 14:00;0.523536;0.549621;0.535043;0.473412
28.05.2016 14:15;0.518494;0.532684;0.51938;0.455857
28.05.2016 14:30;0.513453;0.515748;0.503717;0.438303
28.05.2016 14:45;0.508411;0.498812;0.488055;0.420748
28.05.2016 15:00;0.503369;0.481876;0.472392;0.403193
28.05.2016 15:15;0.458372;0.433823;0.426127;0.35756
28.05.2016 15:30;0.413375;0.38577;0.379861;0.311927
28.05.2016 15:45;0.368377;0.337717;0.333595;0.266294
28.05.2016 16:00;0.32338;0.289664;0.28733;0.220661
28.05.2016 16:15;0.303346;0.261063;0.259356;0.197486
28.05.2016 16:30;0.283312;0.232461;0.231381;0.174312
28.05.2016 16:45;0.263277;0.20386;0.203407;0.151138
28.05.2016 17:00;0.243243;0.176084;0.176066;0.127963
28.05.2016 17:15;0.214854;0.156204;0.157129;0.095539
28.05.2016 17:30;0.193667;0.136413;0.138323;0.063115
28.05.2016 17:45;0.168182;0.11707;0.11955;0.042751
28.05.2016 18:00;0.154963;0.098818;0.102894;0.035159
28.05.2016 18:15;0.130545;0.076494;0.081069;0.035981
28.05.2016 18:30;0.10493;0.063851;0.058847;0.034887
28.05.2016 18:45;0.080535;0.048136;0.035189;0.036494
28.05.2016 19:00;0.074939;0.048356;0.037047;0.034282
28.05.2016 19:15;0.079682;0.04648;0.021842;0.038124
28.05.2016 19:30;0.091942;0.034017;0.023397;0.037842
28.05.2016 19:45;0.076045;0.037441;0.022133;0.037823
28.05.2016 20:00;0.081408;0.037622;0.022796;0.03683
28.05.2016 20:15;0.082672;0.039369;0.018932;0.034889
28.05.2016 20:30;0.081796;0.043268;0.014079;0.035817
28.05.2016 20:45;0.076362;0.040856;0.01425;0.036153
28.05.2016 21:00;0.081292;0.037052;0.01297;0.036104
28.05.2016 21:15;0.089109;0.031904;0.014091;0.03842
28.05.2016 21:30;0.077829;0.035945;0.030948;0.037083
28.05.2016 21:45;0.072134;0.049144;0.05949;0.033653
28.05.2016 22:00;0.067973;0.036581;0.053839;0.034236
28.05.2016 22:15;0.080167;0.038392;0.046018;0.030945
28.05.2016 22:30;0.063872;0.033668;0.043545;0.032819
28.05.2016 22:45;0.054376;0.032066;0.046335;0.030486
28.05.2016 23:00;0.049922;0.030683;0.041854;0.029319
28.05.2016 23:15;0.045254;0.026375;0.030965;0.033825
28.05.2016 23:30;0.043457;0.024826;0.023931;0.031009
28.05.2016 23:45;0.039699;0.023965;0.022895;0.028921
29.05.2016 00:00;0.035364;0.021284;0.022881;0.029174
29.05.2016 00:15;0.030958;0.018673;0.024622;0.028029
29.05.2016 00:30;0.031565;0.017652;0.021152;0.029801
29.05.2016 00:45;0.030315;0.019393;0.023062;0.02937
29.05.2016 01:00;0.030922;0.017994;0.025713;0.024666
29.05.2016 01:15;0.030926;0.017295;0.023528;0.021483
29.05.2016 01:30;0.030859;0.015562;0.020725;0.019686
29.05.2016 01:45;0.031172;0.015508;0.019319;0.018199
29.05.2016 02:00;0.030204;0.015753;0.019672;0.021607
29.05.2016 02:15;0.02796;0.016252;0.018748;0.016364
29.05.2016 02:30;0.027094;0.01649;0.02229;0.014008
29.05.2016 02:45;0.027626;0.012222;0.016461;0.010821
29.05.2016 03:00;0.027251;0.013118;0.01499;0.009074
29.05.2016 03:15;0.028046;0.013542;0.021182;0.009657
29.05.2016 03:30;0.024978;0.012871;0.012448;0.008179
29.05.2016 03:45;0.026202;0.012912;0.011013;0.008723
29.05.2016 04:00;0.02704;0.012028;0.009298;0.009221
29.05.2016 04:15;0.02502;0.013813;0.01173;0.009685
29.05.2016 04:30;0.025591;0.012979;0.012932;0.008837
29.05.2016 04:45;0.026198;0.012132;0.011834;0.009032
29.05.2016 05:00;0.024784;0.012304;0.010186;0.007812
29.05.2016 05:15;0.024621;0.010949;0.009466;0.008046
29.05.2016 05:30;0.025031;0.012149;0.012486;0.008612
29.05.2016 05:45;0.0234;0.015571;0.010333;0.008023
29.05.2016 06:00;0.025958;0.01912;0.009491;0.008858
29.05.2016 06:15;0.026332;0.020315;0.01329;0.008569
29.05.2016 06:30;0.032218;0.019768;0.013484;0.009644
29.05.2016 06:45;0.043701;0.01855;0.012899;0.009791
29.05.2016 07:00;0.05027;0.017245;0.009648;0.010251
29.05.2016 07:15;0.053908;0.024664;0.015549;0.014368
29.05.2016 07:30;0.054352;0.019745;0.013323;0.010622
29.05.2016 07:45;0.051496;0.018207;0.014176;0.04447
29.05.2016 08:00;0.072773;0.043264;0.014115;0.094017
29.05.2016 08:15;0.059414;0.050436;0.018193;0.117293
29.05.2016 08:30;0.059511;0.047426;0.019247;0.140927
29.05.2016 08:45;0.077369;0.049766;0.031068;0.164652
29.05.2016 09:00;0.062049;0.069163;0.032141;0.17896
29.05.2016 09:15;0.070694;0.066688;0.055628;0.230099
29.05.2016 09:30;0.071627;0.075275;0.06162;0.408563
29.05.2016 09:45;0.125303;0.082748;0.075946;0.449178
29.05.2016 10:00;0.143558;0.120383;0.14792;0.489794
29.05.2016 10:15;0.151669;0.168842;0.201516;0.511164
29.05.2016 10:30;0.207311;0.200319;0.234257;0.532534
29.05.2016 10:45;0.207887;0.226663;0.266411;0.553905
29.05.2016 11:00;0.224507;0.261358;0.320952;0.575275
29.05.2016 11:15;0.300442;0.275294;0.354085;0.573961
29.05.2016 11:30;0.322183;0.301476;0.387733;0.572647
29.05.2016 11:45;0.32242;0.380883;0.408408;0.571332
29.05.2016 12:00;0.466815;0.444831;0.448995;0.570018
29.05.2016 12:15;0.496204;0.477941;0.478066;0.535527
29.05.2016 12:30;0.474379;0.514808;0.516378;0.501037
29.05.2016 12:45;0.452554;0.548647;0.559341;0.466546
29.05.2016 13:00;0.430729;0.604323;0.591871;0.432055
29.05.2016 13:15;0.4174;0.594233;0.582183;0.412752
29.05.2016 13:30;0.404072;0.584143;0.572495;0.393448
29.05.2016 13:45;0.390743;0.574052;0.562806;0.374145
29.05.2016 14:00;0.377414;0.563962;0.553118;0.354841
29.05.2016 14:15;0.368542;0.544135;0.533825;0.340884
29.05.2016 14:30;0.35967;0.524309;0.514532;0.326928
29.05.2016 14:45;0.350798;0.504482;0.495239;0.312971
29.05.2016 15:00;0.341927;0.484655;0.475946;0.299014
29.05.2016 15:15;0.291638;0.431719;0.423757;0.256155
29.05.2016 15:30;0.241349;0.378783;0.371567;0.213297
29.05.2016 15:45;0.191061;0.325846;0.319378;0.170439
29.05.2016 16:00;0.140772;0.27291;0.267188;0.12758
29.05.2016 16:15;0.133105;0.250817;0.245878;0.119281
29.05.2016 16:30;0.125439;0.228724;0.225806;0.110981
29.05.2016 16:45;0.117772;0.206631;0.204978;0.102682
29.05.2016 17:00;0.110105;0.184538;0.188686;0.094382
29.05.2016 17:15;0.103582;0.167226;0.164779;0.086638
29.05.2016 17:30;0.096989;0.149915;0.151788;0.078894
29.05.2016 17:45;0.09048;0.13278;0.137281;0.07115
29.05.2016 18:00;0.107658;0.115999;0.123267;0.06536
29.05.2016 18:15;0.08803;0.086563;0.094108;0.057752
29.05.2016 18:30;0.078485;0.065945;0.07045;0.052011
29.05.2016 18:45;0.062726;0.039075;0.03976;0.040743
29.05.2016 19:00;0.064807;0.033207;0.03072;0.041127
29.05.2016 19:15;0.069661;0.030497;0.025425;0.045342
29.05.2016 19:30;0.06464;0.043792;0.043195;0.043842
29.05.2016 19:45;0.063903;0.036259;0.060773;0.040439
29.05.2016 20:00;0.078943;0.035908;0.045909;0.034295
29.05.2016 20:15;0.082424;0.052011;0.04096;0.037203
29.05.2016 20:30;0.083144;0.033652;0.048271;0.035736
29.05.2016 20:45;0.081166;0.024577;0.032451;0.034372
29.05.2016 21:00;0.063324;0.030272;0.046023;0.03515
29.05.2016 21:15;0.059455;0.029867;0.03331;0.032473
29.05.2016 21:30;0.056412;0.037798;0.030818;0.034796
29.05.2016 21:45;0.058228;0.037362;0.027012;0.033637
29.05.2016 22:00;0.047483;0.032982;0.027736;0.033114
29.05.2016 22:15;0.039538;0.035457;0.028463;0.032533
29.05.2016 22:30;0.042063;0.032818;0.026399;0.031136
29.05.2016 22:45;0.036778;0.031211;0.028316;0.03576
29.05.2016 23:00;0.036458;0.035312;0.037969;0.034513
29.05.2016 23:15;0.033085;0.022877;0.034023;0.032902
29.05.2016 23:30;0.032233;0.022714;0.045636;0.033497
29.05.2016 23:45;0.029726;0.020165;0.029286;0.031308
30.05.2016 00:00;0.026817;0.01885;0.025376;0.030078
30.05.2016 00:15;0.030346;0.017115;0.02538;0.028029
30.05.2016 00:30;0.028841;0.01735;0.024566;0.025397
30.05.2016 00:45;0.029873;0.018344;0.025681;0.02493
30.05.2016 01:00;0.030016;0.017304;0.020299;0.019741
30.05.2016 01:15;0.030228;0.01766;0.023832;0.02273
30.05.2016 01:30;0.029121;0.015587;0.021052;0.02006
30.05.2016 01:45;0.029346;0.013354;0.018755;0.013094
30.05.2016 02:00;0.028967;0.013256;0.017031;0.010296
30.05.2016 02:15;0.02804;0.0136;0.016089;0.009696
30.05.2016 02:30;0.026482;0.01217;0.015123;0.010624
30.05.2016 02:45;0.025473;0.012208;0.018969;0.01028
30.05.2016 03:00;0.025265;0.014397;0.018112;0.00955
30.05.2016 03:15;0.023806;0.01242;0.016669;0.008831
30.05.2016 03:30;0.022919;0.012222;0.01606;0.009194
30.05.2016 03:45;0.02391;0.013208;0.015719;0.00965
30.05.2016 04:00;0.024027;0.011865;0.014094;0.009507
30.05.2016 04:15;0.023058;0.011293;0.011361;0.009953
30.05.2016 04:30;0.024972;0.011627;0.012785;0.010133
30.05.2016 04:45;0.022756;0.010818;0.011918;0.010553
30.05.2016 05:00;0.023774;0.010327;0.012636;0.010307
30.05.2016 05:15;0.023188;0.011762;0.010857;0.011376
30.05.2016 05:30;0.022891;0.012235;0.011093;0.011001
30.05.2016 05:45;0.023804;0.010528;0.012878;0.010222
30.05.2016 06:00;0.022516;0.011649;0.015153;0.009458
30.05.2016 06:15;0.025046;0.012231;0.014813;0.01059
30.05.2016 06:30;0.030253;0.020337;0.021729;0.010668
30.05.2016 06:45;0.031128;0.026409;0.018795;0.011756
30.05.2016 07:00;0.040123;0.0335;0.022077;0.020205
30.05.2016 07:15;0.047792;0.052584;0.028059;0.025422
30.05.2016 07:30;0.05299;0.049798;0.016397;0.025059
30.05.2016 07:45;0.056391;0.056163;0.016681;0.025864
30.05.2016 08:00;0.057086;0.065066;0.038011;0.027247
30.05.2016 08:15;0.06258;0.059505;0.027902;0.027386
30.05.2016 08:30;0.067086;0.052669;0.019425;0.028758
30.05.2016 08:45;0.059587;0.061905;0.018545;0.044443
30.05.2016 09:00;0.065954;0.055027;0.015246;0.041638
30.05.2016 09:15;0.064471;0.05899;0.016866;0.040628
30.05.2016 09:30;0.056769;0.061511;0.016964;0.043837
30.05.2016 09:45;0.071991;0.068926;0.018306;0.058436
30.05.2016 10:00;0.066608;0.08116;0.04641;0.10394
30.05.2016 10:15;0.063606;0.094815;0.113317;0.097386
30.05.2016 10:30;0.065357;0.113644;0.130898;0.103614
30.05.2016 10:45;0.070205;0.112108;0.140711;0.10634
30.05.2016 11:00;0.071342;0.123335;0.156492;0.106701
30.05.2016 11:15;0.062987;0.132593;0.167366;0.112884
30.05.2016 11:30;0.080583;0.130323;0.19402;0.120886
30.05.2016 11:45;0.092568;0.144121;0.215915;0.125978
30.05.2016 12:00;0.124299;0.197626;0.230682;0.129841
30.05.2016 12:15;0.156164;0.187846;0.236088;0.229329
30.05.2016 12:30;0.141072;0.245728;0.235014;0.278605
30.05.2016 12:45;0.148098;0.228123;0.218636;0.309852
30.05.2016 13:00;0.161741;0.210518;0.203203;0.3411
30.05.2016 13:15;0.158638;0.215367;0.211448;0.336185
30.05.2016 13:30;0.158063;0.220216;0.213756;0.331271
30.05.2016 13:45;0.170925;0.225065;0.215037;0.326356
30.05.2016 14:00;0.264535;0.229914;0.216317;0.321442
30.05.2016 14:15;0.333542;0.220901;0.207604;0.311444
30.05.2016 14:30;0.328069;0.211888;0.198891;0.301446
30.05.2016 14:45;0.322595;0.202875;0.190178;0.291448
30.05.2016 15:00;0.317122;0.193862;0.181465;0.28145
30.05.2016 15:15;0.300135;0.175483;0.162835;0.259801
30.05.2016 15:30;0.283148;0.157104;0.144205;0.238152
30.05.2016 15:45;0.266162;0.138724;0.125576;0.216503
30.05.2016 16:00;0.249175;0.120345;0.106946;0.194854
30.05.2016 16:15;0.226049;0.120417;0.108034;0.174639
30.05.2016 16:30;0.202923;0.12049;0.109123;0.154424
30.05.2016 16:45;0.179796;0.120562;0.110212;0.13421
30.05.2016 17:00;0.15667;0.120635;0.1113;0.113995
30.05.2016 17:15;0.149254;0.113893;0.105345;0.102255
30.05.2016 17:30;0.141838;0.107152;0.099929;0.090516
30.05.2016 17:45;0.134422;0.101041;0.094399;0.078776
30.05.2016 18:00;0.132999;0.094882;0.093293;0.067037
30.05.2016 18:15;0.101123;0.071241;0.068411;0.057182
30.05.2016 18:30;0.085177;0.047897;0.046492;0.044083
30.05.2016 18:45;0.070237;0.03024;0.027697;0.044752
30.05.2016 19:00;0.068437;0.019438;0.035362;0.044437
30.05.2016 19:15;0.073381;0.018897;0.034821;0.045265
30.05.2016 19:30;0.071982;0.025167;0.034335;0.04517
30.05.2016 19:45;0.06834;0.023988;0.037497;0.044068
30.05.2016 20:00;0.068162;0.023905;0.0279;0.034851
30.05.2016 20:15;0.056159;0.020613;0.031587;0.034441
30.05.2016 20:30;0.06708;0.020739;0.031937;0.035819
30.05.2016 20:45;0.052198;0.018944;0.035699;0.03476
30.05.2016 21:00;0.050653;0.016353;0.045135;0.034371
30.05.2016 21:15;0.047472;0.019289;0.034746;0.033843
30.05.2016 21:30;0.047229;0.019207;0.042821;0.031268
30.05.2016 21:45;0.041147;0.019084;0.04422;0.035223
30.05.2016 22:00;0.041281;0.018211;0.053675;0.0349
30.05.2016 22:15;0.040716;0.017048;0.04425;0.033519
30.05.2016 22:30;0.038465;0.020907;0.039385;0.03151
30.05.2016 22:45;0.035902;0.020648;0.036876;0.032791
30.05.2016 23:00;0.040619;0.023785;0.047095;0.035424
30.05.2016 23:15;0.036072;0.02163;0.054607;0.032306
30.05.2016 23:30;0.036394;0.018716;0.041743;0.03321
30.05.2016 23:45;0.033544;0.019996;0.050256;0.030222
31.05.2016 00:00;0.028717;0.021489;0.048169;0.02834
31.05.2016 00:15;0.027366;0.017929;0.038368;0.02665
31.05.2016 00:30;0.028958;0.018222;0.038329;0.030034
31.05.2016 00:45;0.027863;0.016324;0.036052;0.027392
31.05.2016 01:00;0.028155;0.015623;0.028319;0.023459
31.05.2016 01:15;0.025511;0.017444;0.025195;0.018132
31.05.2016 01:30;0.02846;0.015303;0.024901;0.016257
31.05.2016 01:45;0.026119;0.014735;0.020932;0.012247
31.05.2016 02:00;0.025095;0.015509;0.022003;0.011195
31.05.2016 02:15;0.022361;0.012763;0.019835;0.011962
31.05.2016 02:30;0.023722;0.012249;0.019358;0.012605
31.05.2016 02:45;0.023213;0.01191;0.018502;0.012466
31.05.2016 03:00;0.02435;0.012607;0.01801;0.011035
31.05.2016 03:15;0.022156;0.012016;0.015288;0.008899
31.05.2016 03:30;0.02475;0.010546;0.017741;0.008616
31.05.2016 03:45;0.024551;0.012891;0.017896;0.009592
31.05.2016 04:00;0.025245;0.01092;0.016659;0.009919
31.05.2016 04:15;0.025191;0.012693;0.017764;0.010799
31.05.2016 04:30;0.023418;0.012462;0.015658;0.010385
31.05.2016 04:45;0.023635;0.012495;0.013732;0.009994
31.05.2016 05:00;0.024381;0.0103;0.012083;0.008987
31.05.2016 05:15;0.022264;0.008493;0.010598;0.00845
31.05.2016 05:30;0.023358;0.011163;0.010172;0.008603
31.05.2016 05:45;0.02242;0.01179;0.012213;0.009611
31.05.2016 06:00;0.025844;0.010804;0.010407;0.00978
31.05.2016 06:15;0.032571;0.012875;0.013449;0.009112
31.05.2016 06:30;0.034642;0.015697;0.013653;0.01214
31.05.2016 06:45;0.046496;0.037293;0.014281;0.014446
31.05.2016 07:00;0.058358;0.051195;0.020538;0.022111
31.05.2016 07:15;0.050697;0.069021;0.029433;0.023133
31.05.2016 07:30;0.088128;0.068686;0.02179;0.023434
31.05.2016 07:45;0.068298;0.075987;0.02994;0.024234
31.05.2016 08:00;0.049206;0.078446;0.060193;0.065733
31.05.2016 08:15;0.06065;0.101773;0.055239;0.112614
31.05.2016 08:30;0.055283;0.107556;0.049772;0.127324
31.05.2016 08:45;0.04301;0.108732;0.074709;0.145505
31.05.2016 09:00;0.056387;0.114445;0.081766;0.171669
31.05.2016 09:15;0.050187;0.11493;0.093349;0.289972
31.05.2016 09:30;0.093736;0.198561;0.165422;0.306266
31.05.2016 09:45;0.108484;0.234917;0.200421;0.318688
31.05.2016 10:00;0.117137;0.3085;0.27449;0.331111
31.05.2016 10:15;0.130132;0.327729;0.284902;0.301891
31.05.2016 10:30;0.120444;0.317964;0.280675;0.272671
31.05.2016 10:45;0.117012;0.311581;0.286915;0.243451
31.05.2016 11:00;0.103832;0.300055;0.275189;0.214231
31.05.2016 11:15;0.100049;0.286517;0.263854;0.207798
31.05.2016 11:30;0.108322;0.27298;0.252668;0.201365
31.05.2016 11:45;0.124269;0.259442;0.24183;0.194932
31.05.2016 12:00;0.119611;0.245905;0.229799;0.188499
31.05.2016 12:15;0.120541;0.20917;0.196995;0.193342
31.05.2016 12:30;0.126063;0.172435;0.16489;0.198186
31.05.2016 12:45;0.200078;0.1357;0.136977;0.203029
31.05.2016 13:00;0.20664;0.098965;0.103344;0.207873
31.05.2016 13:15;0.185523;0.1136;0.096412;0.185943
31.05.2016 13:30;0.164405;0.112444;0.089479;0.164013
31.05.2016 13:45;0.143288;0.113213;0.082547;0.142084
31.05.2016 14:00;0.12217;0.106131;0.075615;0.120154
31.05.2016 14:15;0.113859;0.108852;0.072508;0.111561
31.05.2016 14:30;0.105547;0.103638;0.069401;0.102967
31.05.2016 14:45;0.097235;0.110678;0.066294;0.094374
31.05.2016 15:00;0.088924;0.113217;0.063188;0.085781
31.05.2016 15:15;0.06626;0.104618;0.059545;0.06431
31.05.2016 15:30;0.043595;0.099132;0.045406;0.051218
31.05.2016 15:45;0.026584;0.087531;0.046606;0.047798
31.05.2016 16:00;0.029233;0.084246;0.048133;0.04722
31.05.2016 16:15;0.032973;0.081743;0.036168;0.043325
31.05.2016 16:30;0.048465;0.072294;0.032968;0.046599
31.05.2016 16:45;0.064979;0.063887;0.020626;0.044721
31.05.2016 17:00;0.05419;0.053913;0.029793;0.047438
31.05.2016 17:15;0.069883;0.05314;0.029527;0.046255
31.05.2016 17:30;0.051624;0.04816;0.033673;0.04715
31.05.2016 17:45;0.059232;0.049059;0.03975;0.048743
31.05.2016 18:00;0.065788;0.041501;0.036548;0.044462
31.05.2016 18:15;0.065466;0.039773;0.034711;0.047503
31.05.2016 18:30;0.061317;0.033304;0.051106;0.04877
31.05.2016 18:45;0.065558;0.035907;0.052917;0.04951
31.05.2016 19:00;0.058968;0.0398;0.057116;0.047942
31.05.2016 19:15;0.057239;0.036444;0.049704;0.047427
31.05.2016 19:30;0.058944;0.032703;0.037311;0.043492
31.05.2016 19:45;0.068969;0.035531;0.039844;0.045166
31.05.2016 20:00;0.063082;0.040619;0.053299;0.037281
31.05.2016 20:15;0.068812;0.041288;0.040606;0.034613
31.05.2016 20:30;0.070935;0.032214;0.035535;0.033267
31.05.2016 20:45;0.084108;0.031208;0.048449;0.035454
31.05.2016 21:00;0.055311;0.030901;0.036822;0.035281
31.05.2016 21:15;0.070994;0.030574;0.043679;0.037298
31.05.2016 21:30;0.054578;0.032292;0.054487;0.040797
31.05.2016 21:45;0.048246;0.033282;0.060642;0.03434
31.05.2016 22:00;0.042402;0.029201;0.050553;0.034782
31.05.2016 22:15;0.044922;0.03599;0.047219;0.036271
31.05.2016 22:30;0.038359;0.040877;0.059203;0.035085
31.05.2016 22:45;0.034764;0.0337;0.078615;0.030791
31.05.2016 23:00;0.033894;0.037485;0.081482;0.034948
31.05.2016 23:15;0.031158;0.028185;0.069949;0.03232
31.05.2016 23:30;0.027173;0.029297;0.075326;0.0333
31.05.2016 23:45;0.025206;0.030851;0.071223;0.030489
01.06.2016 00:00;0.023979;0.03049;0.058095;0.029896
01.06.2016 00:15;0.025942;0.028798;0.062406;0.030817
01.06.2016 00:30;0.02561;0.024684;0.053881;0.027668
01.06.2016 00:45;0.026191;0.019231;0.038868;0.025499
01.06.2016 01:00;0.025068;0.015913;0.030866;0.022522
01.06.2016 01:15;0.026844;0.015971;0.028293;0.021317
01.06.2016 01:30;0.025608;0.014623;0.02344;0.020146
01.06.2016 01:45;0.027031;0.013432;0.022138;0.014898
01.06.2016 02:00;0.026525;0.014624;0.019409;0.011344
01.06.2016 02:15;0.024093;0.013723;0.024042;0.010984
01.06.2016 02:30;0.024656;0.013999;0.023204;0.010749
01.06.2016 02:45;0.024425;0.013851;0.021462;0.010481
01.06.2016 03:00;0.024066;0.011922;0.017458;0.009644
01.06.2016 03:15;0.022606;0.011417;0.015404;0.008755
01.06.2016 03:30;0.0255;0.010271;0.015851;0.010081
01.06.2016 03:45;0.021291;0.011068;0.018655;0.010435
01.06.2016 04:00;0.021735;0.011878;0.017516;0.009953
01.06.2016 04:15;0.021694;0.011564;0.017382;0.009895
01.06.2016 04:30;0.020514;0.012392;0.017226;0.00973
01.06.2016 04:45;0.020211;0.010699;0.014714;0.009341
01.06.2016 05:00;0.020048;0.010848;0.015009;0.00855
01.06.2016 05:15;0.020898;0.011325;0.014944;0.009084
01.06.2016 05:30;0.019741;0.010417;0.012941;0.008645
01.06.2016 05:45;0.022145;0.011284;0.010115;0.007945
01.06.2016 06:00;0.01984;0.009268;0.009568;0.008372
01.06.2016 06:15;0.033356;0.020647;0.012247;0.00938
01.06.2016 06:30;0.031545;0.019655;0.014518;0.009109
01.06.2016 06:45;0.032;0.025886;0.013747;0.01132
01.06.2016 07:00;0.039306;0.038754;0.018748;0.0202
01.06.2016 07:15;0.044272;0.063522;0.049654;0.028082
01.06.2016 07:30;0.061856;0.055871;0.032103;0.02593
01.06.2016 07:45;0.063198;0.057428;0.02679;0.025046
01.06.2016 08:00;0.046684;0.066992;0.028824;0.025822
01.06.2016 08:15;0.04921;0.081498;0.06404;0.030121
01.06.2016 08:30;0.065448;0.077629;0.028295;0.037595
01.06.2016 08:45;0.050767;0.067219;0.024903;0.035632
01.06.2016 09:00;0.064986;0.076439;0.026027;0.03921
01.06.2016 09:15;0.054954;0.048105;0.02754;0.039662
01.06.2016 09:30;0.053476;0.055259;0.037915;0.046339
01.06.2016 09:45;0.042235;0.070247;0.04159;0.09596
01.06.2016 10:00;0.044782;0.072165;0.040758;0.21769
01.06.2016 10:15;0.065228;0.062903;0.027807;0.237927
01.06.2016 10:30;0.12151;0.067944;0.027504;0.3643
01.06.2016 10:45;0.114477;0.072988;0.036075;0.464218
01.06.2016 11:00;0.116733;0.084581;0.045249;0.458375
01.06.2016 11:15;0.240849;0.080554;0.040985;0.455371
01.06.2016 11:30;0.251232;0.07606;0.032004;0.452367
01.06.2016 11:45;0.251861;0.084961;0.041591;0.449364
01.06.2016 12:00;0.252678;0.082251;0.037461;0.44636
01.06.2016 12:15;0.399236;0.097604;0.053662;0.438085
01.06.2016 12:30;0.412371;0.10194;0.095351;0.429811
01.06.2016 12:45;0.412067;0.099993;0.120797;0.421536
01.06.2016 13:00;0.411763;0.106031;0.131529;0.413262
